gene	isoform_id	transcript_id	GABA_pct	GABA_mean	other_pct	other_mean	logFC	n_GABA_detected	GABA_1_pct	GABA_1_mean	GABA_2_pct	GABA_2_mean	editsC_GABA_mean	editsC_GABA_pct	editsC_is_translated	DE_baseMean	DE_log2FC	DE_lfcSE	DE_stat	DE_pvalue	DE_padj	biotype	go_bp	syngo_quick
Sacs	Sacs-203	ENSMUST00000119943	23.4126984126984	1.70270760739024	9.36327357198165	0.679421442498179	1.32545078205801	236	29.3556085918854	1.99962954224101	19.1850594227504	1.49148470297177	5.77703716378543e-06	1.58730158730159	FALSE	634.842491011179	0.598773920344252	0.643447392226191	0.930571679329714	0.352075169861993	0.776375841103121	protein_coding	negative regulation of inclusion body assembly	FALSE
Trank1	Trank1-202	ENSMUST00000196945	22.9166666666667	1.68711826874952	8.85698969563405	0.67758931982971	1.31607679737666	231	29.3556085918854	2.02540135904429	18.3361629881155	1.44647206359925	2.27442453729034e-05	1.98412698412698	FALSE	690.314905152424	0.458640388727667	1.81314984576076	0.252952280695384	0.800305088654213	0.95269098194841	processed_transcript	biological_process	FALSE
Smg1	Smg1-201	ENSMUST00000032891	12.3015873015873	0.87440614214729	4.9079754601227	0.351276324099055	1.31569473527329	124	14.0811455847255	0.925940629938422	11.0356536502547	0.837745784958013	4.78519763392925e-06	1.19047619047619	FALSE	339.662605439401	0.454918266772022	0.593139033403646	0.766967340121821	0.443100933983982	0.824891939687666	protein_coding	phosphorylation; DNA repair; DNA damage response	FALSE
Rnf150	Rnf150-201	ENSMUST00000078525	11.5079365079365	0.800156894633313	4.51486092084103	0.321510350293553	1.31541504434158	116	20.0477326968974	1.33091096836502	5.43293718166384	0.422591602793607	9.42978703704881e-06	1.38888888888889	FALSE	310.934796394106	0.528837987539145	1.31922916247727	0.400868933602168	0.688516623472115	0.918102961250498	protein_coding	ubiquitin-dependent protein catabolic process	FALSE
Mapk8ip2	Mapk8ip2-201	ENSMUST00000023291	10.6150793650794	0.763934742648883	4.28256596581095	0.308162666721224	1.3097545186848	107	13.126491646778	0.873096756902037	8.82852292020374	0.686279591592735	2.36257422832648e-05	1.88492063492064	FALSE	297.142579770888	0.515444992543793	1.02483531405631	0.502953972676501	0.614996633059443	0.892187648641897	protein_coding	regulation of JNK cascade; regulation of signal transduction; MAPK cascade	FALSE
Ttc14	Ttc14-211	ENSMUST00000200271	14.6825396825397	1.06536236020762	6.11114420156055	0.43117357354818	1.30500156025357	148	14.7971360381862	0.999459567036493	14.6010186757216	1.11224397368588	7.21399831213692e-06	0.892857142857143	FALSE	337.734709913547	0.768825158699382	0.38325961805135	2.00601660725021	0.0448544761666588	0.367374641950543	protein_coding		FALSE
Tspyl4	Tspyl4-201	ENSMUST00000047935	19.7420634920635	1.38685337216638	8.07671689796891	0.564786492954764	1.29603625814601	199	39.1408114558473	2.67704034421845	5.94227504244482	0.469046341114057	0.000175343746222484	5.35714285714286	TRUE	435.401661019337	0.964969549829645	0.631043490476759	1.52916489020527	0.126223572054878	0.54905632438583	protein_coding	nucleosome assembly; biological_process	FALSE
Nktr	Nktr-205	ENSMUST00000182225	14.9801587301587	1.10759683334536	6.38513312287808	0.452155488799508	1.29254006389858	151	12.4105011933174	0.826742550967961	16.8081494057725	1.30738960807562	2.62131701089984e-06	0.496031746031746	FALSE	402.456744009783	0.698278855431218	0.469417491058075	1.48754332493509	0.136871369385999	0.572229439536647	protein_coding	protein folding	FALSE
Paqr9	Paqr9-201	ENSMUST00000079597	12.4007936507937	0.86951627416107	4.89606289832629	0.355374755308155	1.29086942876552	125	21.2410501193317	1.43665816605296	6.11205432937182	0.466065590455292	1.61970728409964e-05	1.48809523809524	FALSE	350.446071904609	0.601574041312486	1.42327839107749	0.422667866724982	0.672537603238392	0.912191079352481	protein_coding		FALSE
Cdkl5	Cdkl5-205	ENSMUST00000198931	13.6904761904762	0.953729884395482	5.67633569599142	0.390127008459162	1.28963465885373	138	24.8210023866348	1.67678992166346	5.77249575551783	0.439362896933205	1.69353515554309e-05	1.98412698412698	FALSE	307.817927655795	0.793928438469028	0.741555099629843	1.07062636190531	0.284337465247878	0.72913047684522	protein_coding	protein phosphorylation; regulation of cilium assembly; regulation of cell cycle	FALSE
Spock2	Spock2-201	ENSMUST00000121820	29.7619047619048	2.18052504103541	11.7755673357556	0.893775853451241	1.28668963178145	300	55.8472553699284	4.01690832571797	11.2054329371817	0.874167492169546	9.34723874957853e-05	7.34126984126984	TRUE	1020.51547654111	0.196501769446799	0.99478652817322	0.197531594851456	0.843411559363784	0.964302600347528	protein_coding	cellular response to leukemia inhibitory factor; positive regulation of cell-substrate adhesion; extracellular matrix organization	FALSE
B4galt6	B4galt6-201	ENSMUST00000070080	19.4444444444444	1.35952143916165	7.79677169575317	0.557536282540976	1.28595977705162	196	37.708830548926	2.57624910378635	6.45161290322581	0.493971538520309	6.69539339450116e-05	2.87698412698413	FALSE	459.53648895668	0.888510556101745	0.879957131935574	1.00972027369942	0.312629326458827	0.749265820701367	protein_coding	carbohydrate metabolic process; lipid metabolic process; protein glycosylation	FALSE
Kcna4	Kcna4-201	ENSMUST00000037012	11.6071428571429	0.819084123533728	4.65185538149979	0.336445058478943	1.28363817210352	117	22.673031026253	1.57224423126055	3.73514431239389	0.283304692060826	1.21268649155216e-05	0.892857142857143	FALSE	285.975882733299	0.788238564742473	1.41659801937951	0.556430655668806	0.577916487046249	0.878258565564817	protein_coding	monoatomic ion transport; transmembrane transport; potassium ion transport	FALSE
Timm9	Timm9-211	ENSMUST00000223544	11.9047619047619	0.837530624222517	4.91393174102091	0.34499606761116	1.27955956658164	120	18.1384248210024	1.22471478387803	7.47028862478778	0.562097410477761	2.53144589375792e-05	0.496031746031746	FALSE	278.778576574603	0.836801893901876	0.529227730688714	1.5811754475014	0.113837927589643	0.527566221885564	retained_intron	protein transport; protein insertion into mitochondrial inner membrane	FALSE
Sncb	Sncb-201	ENSMUST00000036825	26.0912698412698	1.90748919517715	10.3817976055751	0.787717386794799	1.27592378500109	263	51.3126491646778	3.72145269563401	8.14940577249576	0.617080525072872	0.000188072097084304	7.24206349206349	TRUE	672.139822114931	0.849543879501862	1.25977299389061	0.674362669799883	0.500080769806821	0.848502788438035	protein_coding	negative regulation of neuron apoptotic process; neuron apoptotic process; synapse organization	FALSE
Hlf	Hlf-201	ENSMUST00000004051	13.8888888888889	0.986017050929908	5.71802966227887	0.40747834026572	1.27488714343622	140	28.400954653938	1.99132820211897	3.56536502546689	0.27086361740153	3.43609365197477e-05	1.78571428571429	FALSE	268.238956095073	1.31971294002282	0.883248156962077	1.49415872495218	0.135134137885434	0.569002469937861	protein_coding	regulation of DNA-templated transcription; regulation of transcription by RNA polymerase II; rhythmic process	FALSE
Timp2	Timp2-201	ENSMUST00000017610	20.1388888888889	1.45066885785252	8.7319077967717	0.601753903182495	1.26947133237364	203	38.1861575178998	2.70061176326229	7.30050933786078	0.561490458248633	0.000210012272848489	6.15079365079365	TRUE	354.847103845302	1.34624361064667	0.825518290321866	1.63078592737391	0.10293549786293	0.5084628639671	protein_coding		FALSE
Apba1	Apba1-201	ENSMUST00000025830	13.8888888888889	0.991319543723372	6.00393114539282	0.412089300818281	1.26639112065659	140	23.6276849642005	1.61998799610705	6.96095076400679	0.544100389990334	3.98434801436133e-05	2.48015873015873	FALSE	290.666314754178	1.11616522378855	0.56940074173219	1.9602454685834	0.0499671063658302	0.385724593451799	protein_coding	in utero embryonic development; regulation of gene expression; multicellular organism growth	FALSE
Emc7	Emc7-201	ENSMUST00000069747	14.2857142857143	0.975835231202469	5.80141759485377	0.406409168199533	1.26370255102211	144	29.5942720763723	1.98441599153818	3.3955857385399	0.258355878773502	6.4645776129651e-05	2.28174603174603	FALSE	326.668987288633	0.791717521266306	0.360725477859131	2.19479235557485	0.0281784961017906	0.296859689167019	protein_coding	tail-anchored membrane protein insertion into ER membrane; protein insertion into ER membrane by stop-transfer membrane-anchor sequence	FALSE
Cyp46a1	Cyp46a1-201	ENSMUST00000021684	11.0119047619048	0.760615870365765	4.61611769611055	0.316879359470246	1.2632316951239	111	21.4797136038186	1.45477713723977	3.56536502546689	0.266806751825513	5.72473407859887e-05	2.28174603174603	FALSE	208.040261286381	1.14232818965208	1.14969600833932	0.993591507116838	0.320421780569538	0.753743274030715	protein_coding	cholesterol catabolic process; lipid metabolic process; regulation of biological quality	FALSE
Ttc14	Ttc14-201	ENSMUST00000099153	29.3650793650794	2.1468226571231	12.5320150098279	0.896416471425374	1.25996101846167	296	32.9355608591885	2.23961202955275	26.8251273344652	2.08081459761882	1.53203476943038e-05	2.08333333333333	FALSE	729.240612945966	0.711469888584109	0.392033564769481	1.81481881277808	0.0695517583300043	0.43132360277283	protein_coding		FALSE
Ina	Ina-201	ENSMUST00000037636	18.1547619047619	1.28184023298734	7.46917624635178	0.538479886781005	1.25125054012847	183	36.5155131264917	2.52400071459399	5.09337860780985	0.398198056768003	8.26838083442496e-05	3.47222222222222	FALSE	462.178656577106	0.739030281117772	1.04131231894263	0.709710494799675	0.477883682759363	0.839738844325803	protein_coding	cellular response to leukemia inhibitory factor; nervous system development; cell differentiation	FALSE
Unc5c	Unc5c-202	ENSMUST00000106236	11.4087301587302	0.812949397806834	4.99731967359581	0.341521744787117	1.25118566635089	115	16.945107398568	1.13209602767316	7.47028862478778	0.585916396255068	8.27873415386793e-06	1.19047619047619	FALSE	263.61106590912	0.801168007535383	1.082310227888	0.740238784492289	0.459155117819038	0.832305908061921	protein_coding	signal transduction; apoptotic process; axon guidance	FALSE
Vstm2l	Vstm2l-201	ENSMUST00000109523	12.797619047619	0.912788066916376	5.44999702185955	0.385102542631967	1.2450351168199	129	26.7303102625298	1.8803727263293	2.88624787775891	0.224472324481714	0.000229622284106222	4.96031746031746	FALSE	276.950768149655	1.15794703173325	1.58791864804713	0.729223145755816			protein_coding	negative regulation of neuron apoptotic process	FALSE
Dennd5b	Dennd5b-201	ENSMUST00000111557	11.2103174603175	0.777834870175343	4.75906843766752	0.329369994139016	1.23975225612029	113	20.0477326968974	1.33092831980573	4.92359932088285	0.384377900064765	1.94632854358288e-05	1.88492063492064	FALSE	270.305596290987	0.843812951861118	0.514410062009731	1.64035079050448	0.100932250795763	0.505471954788418	protein_coding	positive regulation of triglyceride transport	FALSE
R3hdm1	R3hdm1-202	ENSMUST00000185389	12.9960317460317	0.926679451315647	5.50955983084162	0.392608770476969	1.23897586167132	131	18.854415274463	1.28193568830157	8.82852292020374	0.673958970335851	7.55294626766121e-06	0.694444444444445	FALSE	338.954740039689	0.677355255475998	0.465981131226492	1.45361090843562	0.146054210869309	0.58461353392651	retained_intron	biological_process	FALSE
Tmem35a	Tmem35a-201	ENSMUST00000037687	10.218253968254	0.706714376785607	4.17535290964322	0.301063624073895	1.23105610228726	103	22.4343675417661	1.53228472407467	1.52801358234295	0.11942409577692	7.87532872038163e-05	1.88492063492064	FALSE	242.329533952787	0.886698747433841	1.02618147537216	0.864075963866206	0.387546162000407	0.797070646052854	protein_coding	positive regulation of protein localization to cell surface; chaperone-mediated protein complex assembly	FALSE
Ppm1l	Ppm1l-201	ENSMUST00000029355	24.4047619047619	1.75035552724611	10.322234796593	0.746545437740194	1.22934490334643	246	48.6873508353222	3.43466761656752	7.13073005093379	0.552177657253465	2.6234337596781e-05	3.86904761904762	FALSE	654.211715444609	0.720951464444651	0.63812605160745	1.12979475235114	0.258562719937764	0.706544634319037	protein_coding	protein dephosphorylation; signal transduction; MAPK cascade	FALSE
Luc7l2	Luc7l2-210	ENSMUST00000162530	15.9722222222222	1.12796348387668	6.79611650485437	0.482492281312563	1.22514088423483	161	21.2410501193317	1.41686188511344	12.2241086587436	0.922448322385666	5.67041554767998e-05	0.595238095238095	FALSE	385.900452507718	0.791700319200021	0.486424270555658	1.6275921394622	0.103611396974459	0.510811875312914	retained_intron	mRNA splice site recognition; mRNA processing; RNA splicing	FALSE
Cdk5r1	Cdk5r1-201	ENSMUST00000053413	26.2896825396825	1.90006218039938	11.1025075942581	0.814115204869239	1.22274075055827	265	51.7899761336516	3.6959104158756	8.14940577249576	0.622540260765197	5.27811160208312e-05	3.47222222222222	FALSE	677.949452845446	0.687690397873799	1.02804523566076	0.668930095699339	0.503540071043429	0.850248048783554	protein_coding	rhythmic process; neuron migration; embryo development ending in birth or egg hatching	FALSE
Thy1	Thy1-201	ENSMUST00000114840	33.7301587301587	2.54290167155778	14.6524510095896	1.09153401975305	1.22011782748626	340	64.9164677804296	4.83717046582813	11.5449915110357	0.910815721134557	0.000419900677147191	13.6904761904762	TRUE	865.476047032275	0.872549401716346	0.974223668880158	0.895635601544475	0.370447414930484	0.787996725290393	protein_coding	cell adhesion; regulation of cell migration; regulation of immune system process	FALSE
Kif5c	Kif5c-201	ENSMUST00000028102	21.8253968253968	1.54431457350281	9.22627911132289	0.662899306000412	1.2201037666273	220	40.8114558472554	2.81031231906944	8.31918505942275	0.643715158575099	4.85773714523196e-05	2.38095238095238	FALSE	573.347746553474	0.709240532369315	0.940962947358191	0.753739065242208	0.451005919592546	0.829316806092872	protein_coding	microtubule-based movement; mRNA transport; axon guidance	FALSE
St8sia3	St8sia3-201	ENSMUST00000025477	17.9563492063492	1.25383435800857	7.6538209541962	0.53991342500443	1.21554525209515	181	35.3221957040573	2.40683091477529	5.60271646859083	0.43362118774498	4.35972050274413e-05	2.08333333333333	FALSE	439.271659228239	0.820401196873766	1.07146001523147	0.765685312761328	0.443863568249634	0.825159490644782	protein_coding	protein glycosylation; N-glycan processing; oligosaccharide metabolic process	FALSE
Plxna2	Plxna2-201	ENSMUST00000027952	11.9047619047619	0.837381336564079	5.02114479718864	0.363129788608966	1.20539723025107	120	18.6157517899761	1.25031322126676	7.13073005093379	0.543631829449609	2.27735079820851e-05	1.88492063492064	FALSE	362.237388151558	0.454508336271412	0.924850623779531	0.491439725059599	0.623115473388406	0.894499036462147	protein_coding	semaphorin-plexin signaling pathway; anatomical structure morphogenesis; tube development	FALSE
Nsg1	Nsg1-201	ENSMUST00000031009	25.9920634920635	1.87151174423254	11.2752397403062	0.812452150664352	1.20384834352481	262	57.0405727923628	4.08290275119038	3.90492359932088	0.298382997347417	0.000213946312993746	7.83730158730159	TRUE	613.26162523435	0.933111024237169	0.833705125585822	1.1192338821013	0.263040374332645	0.709981270114304	protein_coding	clathrin coat assembly; apoptotic process; receptor recycling	FALSE
AC149090.1	AC149090.1-202	ENSMUST00000178343	23.2142857142857	1.72986934555457	10.1733277741378	0.751111095558544	1.20356377542855	234	23.6276849642005	1.6178108459726	22.9202037351443	1.80958498447621	8.60567485239187e-05	5.45634920634921	TRUE	717.13033457995	0.468732514742341	0.602630160073387	0.777811244437649	0.436680298041425	0.821670636906666	protein_coding		FALSE
Map2	Map2-204	ENSMUST00000114013	13.3928571428571	0.952668409821916	5.78950503305736	0.413798084978193	1.20304520974888	135	19.0930787589499	1.28178214732314	9.33786078098472	0.718545054961116	3.9754941436079e-06	0.694444444444445	FALSE	347.939604119644	0.701464876369517	0.885976156091372	0.791742386684697	0.428510901858826	0.818550190612302	protein_coding	microtubule cytoskeleton organization; neuron projection development; establishment of cell polarity	FALSE
Impact	Impact-201	ENSMUST00000025290	20.9325396825397	1.49153488474771	9.22627911132289	0.650223884748192	1.19778801221945	211	33.1742243436754	2.23973738646238	12.2241086587436	0.959282171303826	0.000257292142094099	3.76984126984127	FALSE	492.8995761645	0.896777581006764	0.501156462752813	1.78941637523905	0.073547784061291	0.443268287961826	protein_coding	nervous system development; cell differentiation; regulation of translation	FALSE
Adcyap1r1	Adcyap1r1-202	ENSMUST00000070756	11.8055555555556	0.834069109126362	5.03305735898505	0.364412949213925	1.19459047247919	119	17.6610978520286	1.18346291297262	7.64006791171477	0.585519017765443	9.90810631290951e-06	1.19047619047619	FALSE	226.393670901729	1.38586263816566	1.26334098216667	1.0969822539825	0.272649149715851	0.719109700687292	protein_coding	G protein-coupled receptor signaling pathway; cell surface receptor signaling pathway; cell differentiation	FALSE
Ogt	Ogt-204	ENSMUST00000150161	15.4761904761905	1.12371404583791	6.88546071832748	0.490971367474906	1.19456250482066	156	16.7064439140811	1.13015140255381	14.6010186757216	1.11913466983798	4.24896691878184e-05	1.78571428571429	FALSE	383.957720049382	0.769299883485206	0.268633716945935	2.86375028507697	0.00418657917789942	0.112551633586945	retained_intron	protein O-linked glycosylation; apoptotic process; rhythmic process	FALSE
Rgs7bp	Rgs7bp-201	ENSMUST00000063551	33.7301587301587	2.51660523606413	14.6941449758771	1.10363491601593	1.18921518837121	340	57.0405727923628	4.17634601926376	17.1477079796265	1.33590678417849	8.33405405740227e-05	7.14285714285714	TRUE	969.139009634831	0.608016743900759	1.08256269294311	0.561645757667642	0.574357397890364	0.876650765201082	protein_coding	negative regulation of signal transduction; G protein-coupled receptor signaling pathway; regulation of postsynaptic membrane potential	FALSE
Chka	Chka-214	ENSMUST00000154467	11.2103174603175	0.782788226238698	4.89606289832629	0.345386086020628	1.18040975816923	113	16.4677804295943	1.09458780655475	7.47028862478778	0.560981733619977	1.74528881774698e-05	0.793650793650794	FALSE	287.223757288878	0.664306165096504	0.582967516314587	1.13952518194517	0.254484171265503	0.703295793215718	retained_intron	lipid metabolic process; phospholipid biosynthetic process; phosphatidylethanolamine biosynthetic process	FALSE
Ttc14	Ttc14-203	ENSMUST00000117915	15.2777777777778	1.09635262292106	6.87354815653106	0.488662787103395	1.16579910546422	154	16.4677804295943	1.08366907050185	14.4312393887946	1.10537538771503	1.60178374738585e-05	1.38888888888889	FALSE	407.767899828879	0.633443357994494	0.455136994148354	1.39176416362239	0.163993825175515	0.60818848343924	protein_coding		FALSE
Map4	Map4-206	ENSMUST00000169851	12.1031746031746	0.826553589829304	5.36065280838644	0.36869213772253	1.16468954090068	122	23.8663484486874	1.59016316842646	3.73514431239389	0.283340663798391	0.000131266186510134	2.57936507936508	FALSE	280.278248327298	0.818603318454713	0.827527766094752	0.989215530879218	0.322557701280131	0.754705118162514	protein_coding	microtubule cytoskeleton organization; neuron projection development; cell division	FALSE
Hspa4l	Hspa4l-208	ENSMUST00000204702	18.5515873015873	1.31140958962979	8.47578771814879	0.586139414096108	1.16180123077306	187	31.2649164677804	2.13261503971558	9.50764006791171	0.72722438829541	4.60575382847999e-05	2.97619047619048	FALSE	417.209066870331	0.798889281670136	0.633087067529028	1.26189480506724	0.206986641569758	0.66222780838302	protein_coding	protein folding; response to unfolded protein	FALSE
Nsg2	Nsg2-201	ENSMUST00000020537	26.8849206349206	1.93711021663004	11.6981356840789	0.875042819554089	1.14647961702965	271	55.1312649164678	3.92260034435795	6.7911714770798	0.52468175564872	0.000217374116728615	6.8452380952381	TRUE	698.061392949401	0.716373266356907	1.16593294024653	0.614420642584668	0.538937398398678	0.864336581464282	protein_coding	clathrin coat assembly; endosomal transport	FALSE
Kcnq1ot1	Kcnq1ot1-201	ENSMUST00000185789	74.0079365079365	6.0635567578472	36.3630948835547	2.74014881782569	1.14590976043544	746	78.0429594272076	5.98981052922407	71.1375212224109	6.11601799688473	4.89147410594794e-06	11.6071428571429	TRUE	2331.46834794318	0.612162502243645	0.449685642231231	1.3613120917231	0.173415083377653	0.619798780349419	antisense	heterochromatin formation	FALSE
Stx1b	Stx1b-201	ENSMUST00000106267	10.218253968254	0.707008114882853	4.47316695455358	0.320562997370674	1.14111640950668	103	16.945107398568	1.11365056156616	5.43293718166384	0.417732758074185	4.47275297726925e-05	1.68650793650794	FALSE	267.314754587157	0.601203297321248	1.17275803975006	0.512640525107272	0.608202799989492	0.890275064270029	protein_coding	intracellular protein transport; vesicle-mediated transport; neurotransmitter transport	FALSE
Hspa12a	Hspa12a-201	ENSMUST00000066285	12.202380952381	0.849677171070272	5.47977842635059	0.389189513220227	1.12643995745545	123	19.0930787589499	1.26568473891675	7.30050933786078	0.553739699206647	2.30645026314621e-05	1.38888888888889	FALSE	347.780643350428	0.40495412047469	0.992626165196673	0.407962367579193	0.683301303468666	0.916152843260853	protein_coding	biological_process; inflammatory response; macrophage activation	FALSE
Ncs1	Ncs1-201	ENSMUST00000000199	13.1944444444444	0.927469475579637	5.92649949371612	0.426734291156912	1.11995992990587	133	22.9116945107399	1.55415631507102	6.28183361629881	0.481659992138401	5.44183162707587e-05	2.77777777777778	FALSE	369.930019479559	0.429860655100962	0.91117372575839	0.471765858638186	0.637093922765441	0.898479097554254	protein_coding	regulation of neuron projection development; calcium ion transmembrane transport; regulation of signal transduction	FALSE
C78859	C78859-201	ENSMUST00000212800	15.7738095238095	1.16370002214368	7.14753707784859	0.536368382828323	1.11742165647832	159	14.5584725536993	0.98103903842612	16.6383701188455	1.29364051820083	1.71495372031364e-05	1.48809523809524	FALSE	583.001511344653	-0.016335709336994	1.45304232199355	-0.0112424181248772	0.991030037107675	0.99811058222866	lincRNA	miRNA-mediated post-transcriptional gene silencing; biological_process	FALSE
Negr1	Negr1-202	ENSMUST00000074015	16.765873015873	1.19133058334929	7.58830186431592	0.549868889830463	1.11541282069474	169	31.5035799522673	2.18373217116844	6.28183361629881	0.4853606932029	6.89518616804463e-05	3.47222222222222	FALSE	433.204116387153	0.823124785714269	0.978507711440901	0.841204188878774	0.400233554245798	0.804409818571476	protein_coding	positive regulation of neuron projection development; locomotory behavior; cell adhesion	FALSE
Etnk1	Etnk1-202	ENSMUST00000203341	25.6944444444444	1.95378556826513	12.3235451783906	0.903812787748697	1.11217540512796	259	21.7183770883055	1.49765975312331	28.5229202037351	2.27826216681254	3.36473862631012e-05	3.37301587301587	FALSE	864.014160281782	0.284178016168161	0.64656225252464	0.439521507880374	0.660283701166968	0.907303483373375	retained_intron	lipid metabolic process; phospholipid biosynthetic process; glycerophospholipid biosynthetic process	FALSE
Rab6b	Rab6b-201	ENSMUST00000035155	27.6785714285714	2.01495765074721	13.2050747513253	0.933865875480783	1.10946142255518	279	49.8806682577566	3.55742278044113	11.8845500848896	0.917686191762905	0.000174101155214475	7.24206349206349	TRUE	734.446227385153	0.76145770066857	0.673059228996704	1.13133832486576	0.257912719426572	0.706472108487481	protein_coding	protein transport; Golgi organization; vesicle-mediated transport	FALSE
Letm2	Letm2-203	ENSMUST00000209734	10.8134920634921	0.75480763663143	5.03901363988326	0.350013311960128	1.1086970160133	109	17.6610978520286	1.18969522751281	5.94227504244482	0.445439384374555	2.36983247156777e-05	0.396825396825397	FALSE	241.128794292597	0.969196929643364	0.307347443441314	3.15342440721628	0.00161367015148465	0.0667333935185878	retained_intron	mitochondrion organization; mitochondrial calcium ion transmembrane transport	FALSE
Kcnd2	Kcnd2-201	ENSMUST00000081542	13.0952380952381	0.911554547029694	5.94436833641075	0.423578643660969	1.10569731363589	132	25.0596658711217	1.71067053392703	4.58404074702886	0.343083242258925	7.21780107329601e-05	2.08333333333333	FALSE	326.03087597353	0.70047523924321	1.12639461521627	0.621873746359056	0.534024889444891	0.861829515459545	protein_coding	monoatomic ion transport; transmembrane transport; potassium ion transport	FALSE
Trank1	Trank1-201	ENSMUST00000078626	21.7261904761905	1.57969450168943	9.57769968431711	0.734654838716453	1.1045060350285	219	30.5489260143198	2.09223762305757	15.4499151103565	1.21508402995216	7.74078431513619e-06	1.48809523809524	FALSE	731.954540006973	0.337427748556119	1.80917416217015	0.186509267936574	0.852045411610783	0.9657131323209	protein_coding	biological_process	FALSE
Slc25a3	Slc25a3-208	ENSMUST00000172442	18.3531746031746	1.3299803286828	8.60086961701114	0.618870134870485	1.10369505314162	185	23.1503579952267	1.58589813730623	14.9405772495756	1.14792674326137	1.97012690272043e-05	1.28968253968254	FALSE	512.188062833979	0.639512777064968	0.401564657941034	1.59255244309591	0.111260629415928	0.523005024528805	retained_intron	mitochondrial phosphate ion transmembrane transport; proton transmembrane transport; phosphate ion transmembrane transport	FALSE
Grin2b	Grin2b-201	ENSMUST00000053880	43.8492063492064	3.37339577730582	19.494907379832	1.57108381114292	1.10244095436099	442	65.8711217183771	4.96179892762092	28.1833616298812	2.24344514915298	2.57209326174809e-05	10.4166666666667	TRUE	1456.7306943972	0.472932852551711	1.23313880929397	0.38351955918287	0.701334570758213	0.922476133162993	protein_coding	monoatomic ion transport; monoatomic ion transmembrane transport; calcium-mediated signaling	TRUE
Nrxn1	Nrxn1-212	ENSMUST00000162227	10.4166666666667	0.746823554862917	4.84841265114063	0.347869496941327	1.1022190342412	105	12.4105011933174	0.846907771699716	8.99830220713073	0.675626123870355	1.11343767411045e-05	0.496031746031746	FALSE	206.908698417885	1.13193216024542	1.28450452959087	0.881220839762975	0.378198301840169	0.792318475803237	retained_intron	regulation of biological quality; cell adhesion; neurotransmitter secretion	TRUE
Scg5	Scg5-201	ENSMUST00000024005	23.4126984126984	1.70565175355774	11.185895526833	0.797007411609985	1.09765710894545	236	52.0286396181384	3.76394024856047	3.05602716468591	0.241436338606727	0.000576522858331011	8.03571428571429	TRUE	526.86647923254	1.13174747156403	0.926724512606703	1.22123398719716	0.221997439295663	0.678720201569744	protein_coding	neuropeptide signaling pathway; intracellular protein transport; peptide hormone processing	FALSE
Zfp955a	Zfp955a-201	ENSMUST00000008830	10.218253968254	0.719460690093612	4.77098099946394	0.336742799029407	1.09526648894837	103	15.7517899761337	1.05681325357217	6.28183361629881	0.479476438654708	2.59613947541655e-06	0.0992063492063492	FALSE	259.628016421089	0.732161450395894	0.515997932499375	1.41892322484602	0.15592140045017	0.596995773500302	protein_coding	regulation of DNA-templated transcription; regulation of transcription by RNA polymerase II; negative regulation of transcription by RNA polymerase II	FALSE
Gm27032	Gm27032-201	ENSMUST00000183124	10.9126984126984	0.760156486166186	5.00327595449401	0.359957588891166	1.07846739832898	110	17.8997613365155	1.2023254273663	5.94227504244482	0.445608461781049	3.73503599331262e-05	0.595238095238095	FALSE	328.153005900244	0.360958950108481	1.56780706147983	0.230231741505092	0.817911698118335	0.95630483506645	lincRNA		FALSE
Cx3cl1	Cx3cl1-201	ENSMUST00000034230	28.6706349206349	2.06594920144608	13.0561677288701	0.978824350773617	1.07768210764726	289	58.7112171837709	4.17757013414393	7.30050933786078	0.563794412311276	9.33499253090052e-05	6.15079365079365	TRUE	808.373824318242	0.675665250127338	0.95584507508017	0.706877367203747	0.479642690019797	0.839738844325803	protein_coding	immune response; cell adhesion; inflammatory response	FALSE
Elovl4	Elovl4-201	ENSMUST00000034796	10.6150793650794	0.734778408127518	5.19983322413485	0.354001976838948	1.05354970402076	107	22.4343675417661	1.53312757061416	2.20713073005093	0.166852603234646	5.88405891500357e-05	1.38888888888889	FALSE	234.471171928457	1.09223023387377	0.896616423685733	1.21816889030866	0.223159799060204	0.679114605324754	protein_coding	fatty acid elongation, saturated fatty acid; very long-chain fatty acid biosynthetic process; lipid metabolic process	FALSE
Arxes1	Arxes1-201	ENSMUST00000057625	12.797619047619	0.878483265359073	6.05158139257847	0.425206531277134	1.04684929606034	129	30.0715990453461	2.05804493057469	0.509337860780985	0.0393723354348921	0.000166064403174875	2.18253968253968	FALSE	260.156079175471	1.19145551347481	1.14804569296467	1.03781192750094	0.299357622748401	0.738875312078942	protein_coding	signal peptide processing; fat cell differentiation; protein targeting to ER	FALSE
Ahi1	Ahi1-202	ENSMUST00000163505	12.797619047619	0.940823812971646	6.34343915659063	0.457500776294335	1.04014876498183	129	12.4105011933174	0.832687596689256	13.0730050933786	1.01774923677864	5.78931215987006e-05	1.28968253968254	FALSE	409.515053482746	0.473137523597435	0.972825013833376	0.486354192038151	0.626716062793126	0.895520004413143	protein_coding	cell projection organization; cell differentiation; cilium assembly	FALSE
